group	code
0	s0,49,c0,25,m0,84,m1,26,m2,55
0	s0,239
0	s0,81,m0,47,m1,111
0	s0,84,s1,59,s2,96
0	s0,239
0	s0,126,m0,39,m1,74,m2,1
0	s0,88,m0,11,m1,99,m2,41
0	s0,31,c0,18,m0,7,m1,183
0	s0,112,m0,11,m1,116
0	s0,217,m0,22
0	s0,62,c0,22,s0,37,m0,33,m1,21,m2,64
0	s0,79,m0,63,m1,47,m2,50
0	s0,59,m0,180
0	s0,107,m0,132
0	s0,239
0	s0,106,s1,38,c1,34,c2,58,c3,3
0	s0,98,m0,12,m1,38,m2,91
0	s0,29,m0,6,m1,33,s1,171
0	s0,78,c0,8,m0,9,m1,44,m2,100
0	s0,111,m0,71,m1,47,m2,10
0	s0,43,c0,43,m0,52,m1,56,s1,28,c1,17
0	s0,67,s1,8,m1,45,m2,119
0	s0,87,m0,50,m1,27,m2,75
1	s0,38,s1,38,s2,85,s3,74,c3,4
1	s0,26,c0,21,s0,55,c0,18,s0,20,c0,68,c2,31
1	s0,1,c0,7,s0,31,c0,129,m0,12,m1,34,s1,25
1	s0,153,c0,28,m0,4,m1,23,m2,31
1	s0,81,c0,63,m0,18,m1,22,m2,55
1	s0,65,c0,37,c1,54,m1,83
1	s0,164,m0,75
1	s0,31,c0,64,s0,28,c0,79,c1,16,c2,21
1	s0,96,c0,29,m0,47,m1,6,s1,4,c1,57
1	s0,90,c0,82,m0,67
1	s0,74,m0,12,m1,18,m2,42,m3,40,m4,53
1	s0,121,m0,35,m1,83
1	s0,102,m0,34,m1,61,m2,42
1	s0,41,c0,9,s0,100,m0,89
1	s0,77,c0,140,c1,22
1	s0,50,c0,51,m0,3,m1,82,s1,6,c1,13,c2,34
1	s0,202,c0,37
1	s0,65,c0,9,c1,24,c2,38,s2,103
1	s0,34,c0,8,s0,79,c0,118
1	s0,80,m0,95,m1,43,m2,21
1	s0,143,m0,9,m1,12,m2,72,m3,3
1	s0,186,c0,6,s0,47
1	s0,199,m0,40
1	s0,49,c0,72,m0,18,m1,19,m2,24,m3,23,m4,34
1	s0,67,c0,44,m0,47,m1,39,m2,42
1	s0,160,c0,21,m0,43,m1,15
1	s0,37,c0,31,m0,82,m1,35,m2,54
1	s0,124,c0,7,m0,12,m1,94,m2,2
1	s0,96,c0,34,s0,85,s1,19,s2,5
1	s0,85,m0,48,m1,20,m2,32,m3,54
1	s0,172,m0,67
1	s0,39,c0,12,m0,79,m1,19,m2,90
1	s0,45,c0,53,s0,108,c0,12,c1,15,c3,6
1	s0,4,c0,13,s0,92,m0,99,m1,31
1	s0,43,c0,39,s0,37,c0,60,m0,53,m1,7
1	s0,129,m0,22,m1,88
1	s0,65,c0,17,m0,5,m1,56,m2,96
1	s0,156,c0,18,m0,12,m1,24,m2,29
1	s0,70,c0,42,m0,30,m1,23,m2,31,s2,4,c2,17,s2,18,c2,4
1	s0,35,c0,12,s0,19,c0,72,m0,64,m1,23,m2,14
1	s0,175,c0,12,c1,6,m1,33,m2,13
1	s0,102,c0,3,m0,41,m1,65,m2,28
1	s0,85,c0,16,s0,98,c0,5,s0,35
1	s0,182,c0,43,s0,14
1	s0,78,s1,127,s2,34
1	s0,15,c0,27,m0,36,m1,52,m2,92,s2,8,c2,9
1	s0,97,c0,12,m0,20,m1,110
1	s0,161,c0,20,m0,27,m1,31
1	s0,239
1	s0,77,c0,11,m0,59,s0,92
1	s0,239
1	s0,239
1	s0,31,c0,42,c1,13,c2,28,m2,2,s2,32,c2,5,c3,19,s3,67
1	s0,95,c0,53,m0,16,m1,39,s1,6,c1,30
1	s0,171,c0,4,m0,10,m1,22,m2,32
1	s0,176,s1,37,s2,26
1	s0,121,c0,25,m0,58,m1,35
1	s0,110,m0,29,m1,30,m2,70
1	s0,108,m0,3,m1,29,m2,24,m3,22,m4,17,s4,26,c4,10
1	s0,232,c0,7
1	s0,239
1	s0,193,s1,46
1	s0,239
1	s0,179,m0,48,m1,12
1	s0,84,m0,13,m1,18,m2,124
1	s0,44,c0,56,s0,139
1	s0,171,c0,32,m0,18,m1,18
1	s0,64,m0,30,m1,17,m2,93,m3,35
1	s0,124,m0,45,m1,41,m2,29
1	s0,90,c0,45,m0,5,m1,42,m2,57
1	s0,179,m0,36,m1,24
1	s0,115,c0,19,m0,31,m1,36,m2,38
1	s0,63,m0,66,m1,110
1	s0,133,c0,31,m0,45,m1,16,m2,14
1	s0,79,s1,10,s2,150
1	s0,129,m0,11,m1,43,m2,56
1	s0,14,c0,162,m0,26,s0,8,c0,17,m0,12
1	s0,14,s0,13,c0,170,s0,42
1	s0,118,c0,18,s0,103
