group	code
1	s0,89,c0,25,s0,89,m0,17,m1,19
1	s0,209,c0,23,c1,7
1	s0,234,c0,5
1	s0,67,c0,49,s0,11,c0,95,c1,17
1	s0,190,c0,49
1	s0,214,c0,20,m0,5
1	s0,90,c0,38,c1,26,c2,50,c3,35
1	s0,83,c0,57,c1,46,c2,53
1	s0,89,c0,92,m0,13,m1,45
1	s0,155,s1,15,s2,12,c2,21,c3,36
1	s0,49,c0,22,s0,5,c0,24,c1,59,c2,80
1	s0,39,c0,24,c1,24,s1,151,s2,1
1	s0,101,s1,12,c1,10,m1,58,m2,48,m3,10
1	s0,89,c0,36,s0,88,s1,2,c1,24
1	s0,49,c0,32,c1,19,c2,18,s2,31,c2,5,c3,51,c4,11,s4,23
1	s0,150,c0,19,c1,24,c2,41,s2,5
1	s0,85,c0,53,s0,14,c0,83,s0,3,c0,1
1	s0,32,c0,86,m0,39,m1,46,m2,36
1	s0,180,m0,17,m1,42
1	s0,39,c0,32,s0,54,c0,30,s0,69,c0,15
1	s0,130,c0,9,c1,16,m1,17,m2,51,s2,16
1	s0,90,s1,149
1	s0,111,c0,15,c1,18,m1,7,m2,88
1	s0,239
1	s0,183,m0,56
1	s0,85,c0,86,c1,18,c2,21,m2,29
1	s0,67,c0,10,c1,92,c2,70
1	s0,140,c0,55,c1,6,m1,38
1	s0,56,c0,31,s0,81,c0,18,c1,13,s1,40
1	s0,105,c0,4,m0,6,m1,29,m2,95
1	s0,109,c0,36,m0,49,m2,45
1	s0,106,m0,10,m2,61,m3,15,m4,47
1	s0,116,c0,15,c1,2,m1,32,m2,35,m3,39
1	s0,74,c0,165
1	s0,239
1	s0,76,c0,76,s0,38,c0,49
1	s0,141,c0,42,c1,56
1	s0,121,c0,24,m0,21,m1,29,m2,21,m3,23
1	s0,239
1	s0,22,c0,59,m0,15,m1,57,m2,11,m3,17,m4,58
1	s0,158,c0,57,s0,24
1	s0,233,c0,6
1	s0,38,c0,64,c1,24,c2,30,m2,83
1	s0,34,c0,28,s0,37,c0,36,s0,61,c0,15,m0,4,m1,23,s1,1
1	s0,106,c0,23,c1,23,m1,19,m2,68
1	s0,47,c0,135,m0,10,m1,45,m2,2
1	s0,239
1	s0,80,c0,11,s0,76,c0,44,c1,24,c2,4
1	s0,112,c0,20,c1,19,m1,8,m2,80
1	s0,47,c0,13,c1,27,s1,19,c1,12,c2,30,c3,42,s3,49
1	s0,183,c0,16,s0,40
1	s0,239
1	s0,164,c0,17,m0,14,m1,44
1	s0,22,c0,17,s0,22,c0,46,m0,132
1	s0,75,c0,55,s0,64,c0,32,c1,13
1	s0,40,c0,11,c1,8,s1,7,c1,10,c2,15,c3,9,m3,18,m4,60,s4,61
1	s0,130,c0,52,c1,37,c2,20
1	s0,72,c0,45,s0,40,c0,76,c1,6
1	s0,90,c0,77,s0,32,c0,31,c1,9
1	s0,103,c0,19,s0,57,c0,20,m0,25,m2,15
1	s0,72,c0,4,s0,25,c0,45,s0,93
