group	code
1	s0,157,m0,34,m1,12,m2,96
1	s0,203,s1,96
1	s0,126,m0,65,m1,108
1	s0,299
1	s0,105,m0,9,m1,47,m2,30,m3,108
1	s0,185,m0,6,m1,36,m2,72
1	s0,58,m0,21,m1,63,m2,157
1	s0,140,m0,159
1	s0,299
1	s0,93,m0,38,m1,36,m2,132
1	s0,114,m0,1,s0,4,s1,60,s2,2,m2,118
1	s0,128,m0,27,m1,24,m2,120
1	s0,164,m0,15,m1,120
1	s0,177,m0,14,m1,36,m2,72
1	s0,299
1	s0,66,m0,11,m1,49,m2,57,m3,19,m4,97
1	s0,299
1	s0,121,m0,6,m1,31,m2,57,m3,84
1	s0,186,m0,17,m1,96
1	s0,225,c0,2,c1,72
1	s0,82,m0,1,m1,60,m2,156
1	s0,117,m0,182
1	s0,48,m0,11,m1,48,m2,192
1	s0,135,c0,32,c1,36,c2,96
1	s0,146,c0,57,c1,96
1	s0,299
1	s0,186,m0,17,m1,24,m2,72
1	s0,66,m0,11,m1,22,m2,25,m3,175
1	s0,89,m0,6,m1,24,m2,24,m3,24,m4,132
1	s0,170,m0,105,m1,24
1	s0,149,m0,150
1	s0,299
1	s0,299
1	s0,179,s1,17,m1,103
1	s0,69,m0,2,m1,4,m2,22,m4,202
1	s0,142,m0,6,m1,43,m2,108
1	s0,90,m0,14,m1,9,m2,186
1	s0,141,m0,86,m1,72
1	s0,299
1	s0,119,m0,5,m1,17,m2,158
1	s0,299
1	s0,43,m0,24,m1,28,m2,46,m3,50,m4,108
1	s0,299
1	s0,64,c0,1,s0,46,c0,123,c1,65
1	s0,191,s1,18,c1,6,c2,84
1	s0,117,m0,50,m1,132
1	s0,132,m0,23,m1,48,m2,72,m3,24
1	s0,117,m0,22,m1,123,m2,37
1	s0,82,m0,25,m1,24,m2,168
1	s0,144,m0,59,m1,96
1	s0,146,m0,21,m1,132
1	s0,67,m0,30,m1,38,m2,164
1	s0,154,m0,25,m1,120
1	s0,105,m0,14,m2,180
1	s0,299
1	s0,194,m0,105
1	s0,207,c0,92
1	s0,109,m0,11,m1,179
1	s0,111,m0,20,m1,48,m2,120
1	s0,119,s1,10,m1,74,m2,96
1	s0,118,m0,1,m1,48,m2,84,m3,48
1	s0,168,m0,11,m1,60,m2,60
1	s0,42,m0,10,m1,35,m2,23,m3,189
1	s0,299
1	s0,229,m0,70
1	s0,279,m0,20
1	s0,111,c0,92,c1,96
1	s0,299
1	s0,299
1	s0,168,m0,11,m1,24,m2,96
1	s0,111,m0,8,m1,52,m2,128
1	s0,94,m0,1,m1,204
1	s0,299
1	s0,167,m0,12,m1,24,m2,96
1	s0,299
1	s0,81,m0,26,m1,84,m2,108
